Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.497928143,0.556966856,0.548905188,0.609478372,0.609478372,0.999080706,0.797475646,0.809377542,0.303441382,0.781638887,0.000142811,3240000000,0.45937445,0.000609061,0.215710092,0.171547765,0.171547765,0.171547765,0.219911128,0.314989036,0.016637173,0.10447032,0.175642088,0.022123692,0.848047498,0.689438815,0.689438815,0.217596992,7640000000,0.000447707,0.263978833,0.369332365,0.008412454,0.004421157,0.632082095,0.007070099,0.129032258,0.870967742,0.005071479,0.376660486,0.005365848,0.104491345,0.174677626,0.402413913,0.089955022,0.000868392,0.007277866,5270000000,7790000000,0.02516129,0.017255409,0.398837656,0.028354708,0.783925257,0.237571376,0.423104402,0.038431932,0.004589629,0.002161482,0.094078953,0.336466213,0.277776412,0.010222813,0.687675111,0.73436264,0.330581686,0.009669858,0.93475401,0.002322347,0.018040951,0.000198896,0.000112519,0.593956274,4960000000,0.671561825,0.555408972,0.687675111,0.330581686,0.11780038,0.632432851,0.457210061,0.547018849,0.312830562,0.034556935,0,0.805706384,0.000812097,0.623507773,0.609480143,0.840842116,0.279906745,0.027316936,0.566832492,1,0.028757011
0,0.581241164,0.587167466,0.608758499,0.620238112,0.620238112,0.999208848,0.797611358,0.809457744,0.303410686,0.781727308,0.000187215,0,0.47096114,0.000878088,0.310557749,0.147022881,0.147022881,0.147022881,0.223031105,0.326271486,0.011857767,0.108867356,0.17978459,0.022092006,0.848045687,0.689331537,0.689331537,0.217596345,5870000000,0.000498414,0.263713857,0.398681122,0.002392504,0.001762349,0.631756757,0.010781605,0.160322883,0.839677117,0.004937136,0.378020412,0.005365848,0.10889638,0.178832667,0.394422466,0.100449775,0.006285697,0.001005905,0.002179188,6510000000,0.035806452,0.01818075,0.406967278,0.034293367,0.690497106,0.16211077,0.159506989,0.098150276,0.002463397,0.004410066,0.117880445,0.360841572,0.276965247,0.000175478,0.697540671,0.726521657,0.332951924,0.029547352,0.885934927,0.002382921,0.02873542,5180000000,5860000000,0.593854001,0.000102392,0.671605924,0.788902564,0.697540671,0.332951924,0.120904857,0.684630651,0.465918639,0.669134606,0.323029594,0.112393184,0,0.821684266,0.000383815,0.6201081,0.620233012,0.842635637,0.282598073,0.027117887,0.566348389,1,0.022459277
1,0.493881929,0.550534235,0.54697789,0.603316566,0.603316566,0.999051011,0.797410211,0.809323771,0.303389175,0.781582606,737000000,0,0.461592142,0.000786079,0.407531127,0.181071173,0.181071173,0.181071173,0.216318427,0.318349013,0.02370041,0.105203159,0.172478723,0.022079332,0.848019876,0.689884,0.689884,0.218092361,6540000000,0.000447557,0.264100831,0.377407697,0.003994995,0.000502815,0.634792674,0.0132374,0.175348429,0.824651571,0.004965056,0.385049309,0.00773618,0.105175306,0.171525526,0.404084547,0.071964018,0.002684305,0.002355935,3020000000,7410000000,0.028064516,0.048473187,0.406548925,0.084592999,0.702671893,0.104317279,0.379199456,0.006188661,0.001025956,0.000191161,0.171689177,0.341231202,0.276172881,0.008019839,0.935315058,0.727089518,0.337249659,0.002814051,0.934702252,0.002254923,0.013756441,0.000208878,5520000000,0.593844962,931000000,0.671571791,0.506102951,0.935315058,0.337249659,0.113405591,0.642493655,0.459210841,0.567869686,0.314467033,0.070385011,0,0.797956077,0.016224624,0.637098263,0.603316522,0.840267866,0.28437925,0.030777655,0.569141407,1,0.020213488
0,0.521571686,0.551188399,0.576369185,0.613406074,0.613406074,0.999072271,0.797436911,0.809347076,0.30339135,0.78162794,0.000214274,0,0.467356131,0.000429043,0.250227756,0.154607897,0.154607897,0.154607897,0.219060225,0.330232723,0.016410303,0.103737481,0.173307223,0.022888512,0.848200206,0.68973699,0.68973699,0.217634111,6520000000,0.00266126,0.265354998,0.402518535,0.000411231,0.000471,0.632919412,0.014656344,0.182604227,0.817395773,0.004860662,0.380847628,0.005365848,0.10372596,0.172309781,0.394103611,0.089955022,0.044858125,0.000140895,0.000869191,5300000000,0.066451613,0.01180324,0.396327537,0.029133752,0.615437424,0.050594922,0.056748097,0.021252845,0.000457627,0.000661137,0.170475675,0.356667963,0.276966448,0.000239383,0.891842484,0.71742706,0.337866225,0.03323595,0.909721871,0.002265429,0.028448084,1470000000,1750000000,0.593755893,2580000000,0.671568072,0.886634222,0.891842484,0.337866225,0.116060326,0.638428338,0.458642831,0.658760803,0.313476135,0.424676915,0,0.80185597,0.000414367,0.6190105,0.613407508,0.840751565,0.285408509,0.027874499,0.567709115,1,0.019255747
0,0.529225369,0.601450065,0.584399593,0.612692602,0.612865565,0.999036105,0.797940193,0.809826723,0.304346302,0.782117625,0.000241796,896000000,0.463075078,0.000654065,0.01407025,0.198895959,0.198895959,0.198895959,0.240143708,0.318384381,0.01042092,0.098851885,0.190931686,0.022093982,0.848064179,0.68952327,0.68952327,0.217607846,67200000,0.000459909,0.264255465,0.377221415,0.007599976,0.007495443,0.630988959,0.003064956,0.07413006,0.92586994,0.007816131,0.372755171,0.007836721,0.098604394,0.188605686,0.394425145,0.044977511,0.001619105,0.003903218,0.001058736,0.000291252,0.015483871,0.010528326,0.394574976,0.004895476,0.757853412,0.123096163,0.121281478,0.02364333,0.007531857,0.004041772,0.03063137,0.342608852,0.277037037,0.00053277,0.377176893,0.73232019,0.327259179,0.036463521,0.956321306,0.002648076,0.015272604,0.000107141,0.00011496,0.593932178,5840000000,0.671537531,0.082049295,0.377176893,0.327259179,0.116763072,0.624733846,0.453193882,0.569384997,0.312295643,0.038140921,0,0.833342696,0.043593,0.62380065,0.612687485,0.842358782,0.277002074,0.026915769,0.565689901,1,0.051943084
0,0.508750548,0.567651548,0.555757803,0.608015394,0.608015394,0.999130738,0.797699066,0.809542893,0.30372707,0.781817414,6920000000,0,0.469998239,0.00010101,0.216519891,0.189709662,0.189709662,0.189709662,0.225016545,0.320011318,0.00942269,0.102678935,0.180763727,0.022172302,0.848148198,0.689503245,0.689503245,0.21761887,657000000,0.000445361,0.264093837,0.374892888,0.038795511,0.029744088,0.630635539,0.000847172,0.024972035,0.975027965,0.007297139,0.370182941,0.00559496,0.102643021,0.17976774,0.396537888,0.055472264,0.0010652,0.005934667,5160000000,0.000269313,0.015483871,0.015463478,0.400703286,0.006994407,0.866808318,0.399987765,0.498444748,0.014332566,0.030016322,0.003076919,0.024294101,0.361955319,0.277110779,0.023002316,0.821127632,0.737184261,0.326878295,0,0.945028647,0.002757472,0.006915142,0.000367593,0.000299613,0.594135512,282000000,0.671534109,0.100472929,0.821127632,0.326878295,0.110933234,0.61777607,0.436812398,0.584214234,0.311992557,0.007467829,0,0.817317262,0.006186312,0.631052785,0.608013446,0.841126551,0.275393384,0.026796795,0.565185138,1,0.146171858
0,0.487641983,0.541648495,0.540714171,0.602927399,0.60321567,0.999037607,0.797405923,0.809321818,0.303409719,0.781580641,8550000000,0,0.467856034,0.000449045,0.387083713,0.170747124,0.170747124,0.170747124,0.215467524,0.322593195,0.013884478,0.100154711,0.171198313,0.022100651,0.84804931,0.689821531,0.689821531,0.217641995,601000000,0.000445635,0.264107047,0.381822585,0.003437743,0.001614499,0.634069054,0.008687841,0.144239199,0.855760801,0.004979822,0.37893635,0.007740446,0.100167733,0.17023603,0.396268604,0.062968516,0.001895042,0.003338784,0.000120185,3860000000,0.022580645,0.035600664,0.401065105,0.116063833,0.73118116,0.045037612,0.098347999,0.00050239,0.001617216,4950000000,0.053491239,0.347537208,0.276581852,0.005057151,0.344284212,0.730359787,0.328934435,0.084135314,0.931901681,0.002254899,0.010994879,5270000000,2410000000,0.593883384,83800000,0.671572035,0.852405766,0.344284212,0.328934435,0.127023176,0.642725445,0.459238477,0.596760842,0.314529211,0.080903918,0,0.79755045,0.039458047,0.625370791,0.602928613,0.840185123,0.281079722,0.029495197,0.568781361,1,0.025360898
0,0.531516599,0.601831662,0.591573425,0.605456983,0.605565085,0.999036452,0.797530291,0.809454098,0.303629423,0.781730817,0.000124309,0.00012632,0.472153863,0.000154015,0,0.191605916,0.191605916,0.191605916,0.241845514,0.326165382,0.037025273,0.10829737,0.18995255,0.022118903,0.84808439,0.689448885,0.689448885,0.217602567,6500000000,0.000466447,0.264121034,0.383396669,0.009282342,0.008682611,0.630616019,0.003149764,0.075641685,0.924358315,0.005736243,0.369826184,0.005365848,0.108049571,0.188658472,0.395038738,0.172413793,0.002588944,0.00244218,0.002483376,0.000428934,0.035,0.015604483,0.395875263,0.00467542,0.776697752,0.27164204,0.267461219,0.156251791,0.009168189,0.015144496,0.054390568,0.362308174,0.27701262,0.000650706,0.664579665,0.733371677,0.328110548,0,0.946818668,0.002506151,0.025662132,5170000000,5840000000,0.59393052,9870000000,0.671586659,0.206969864,0.664579665,0.328110548,0.110933234,0.672348185,0.468918768,0.619055681,0.318262546,0.031394324,0,0.837448652,0.009761799,0.62385375,0.605451723,0.842631003,0.277063335,0.026792358,0.565164119,1,0.050870361
1,0.505874324,0.561382468,0.561486161,0.599871719,0.599871719,0.999044424,0.797416852,0.809339394,0.303414553,0.781607168,2500000000,0,0.46176325,0.000867087,0.062658164,0.173612574,0.173612574,0.173612574,0.222747471,0.318242909,0.043392773,0.11212442,0.175717406,0.022124371,0.848059697,0.689272242,0.689272242,0.21758262,7530000000,0.000461456,0.263785346,0.376923364,0.005290467,0.000883982,0.633526253,0.014907121,0.183813526,0.816186474,0.004997008,0.386590409,0.005379863,0.112145195,0.174715331,0.400131025,0.151424288,0.007764804,0.000814629,0.000124006,0.000105153,0.050483871,0.075360956,0.412993826,0.095535956,0.742130427,0.106559263,0.256207897,0.007856241,0.002154277,0.000463367,0.089687887,0.341176848,0.274434365,0.008451366,0.459575165,0.731008888,0.332399642,0.04041885,0.93508567,0.00232285,0.013931937,6250000000,24000000,0.593908331,60100000,0.671572665,0.722896505,0.459575165,0.332399642,0.136932954,0.643550185,0.459361021,0.567705884,0.31471825,0.054012673,0,0.803524238,0.045291355,0.625457931,0.599872997,0.840961872,0.285589943,0.028420826,0.568215114,1,0.019105656
0,0.492126944,0.545518971,0.539215161,0.600844636,0.60088067,0.999014844,0.79745697,0.809349159,0.303546279,0.781634396,7080000000,0,0.465294448,0.000409041,0.419171981,0.189878218,0.191015971,0.191015971,0.221707478,0.324078659,0.025908617,0.101783242,0.176545906,0.022153354,0.848656035,0.689865966,0.689865966,0.217662453,653000000,0.00045664,0.264427971,0.384793786,0.007077045,0.004907753,0.631602992,0.006421726,0.122048553,0.877951447,0.005746338,0.373710251,0.005627255,0.101739215,0.176133022,0.400869212,0.098950525,0.000612744,0.010317782,0.000128592,0.000288982,0.027258065,0.011013028,0.393919179,0.004921714,0.765933189,0.265651356,0.358633042,0.029627985,0.005113787,0.001659762,0.094453243,0.349262999,0.277898072,0.005423529,0.729557853,0.732999822,0.330422743,0.004202017,0.933731335,0.002321481,0.012679211,0.000141469,0.000107553,0.593931122,3290000000,0.671583417,0.175463434,0.729557853,0.330422743,0.113369207,0.65587713,0.461961867,0.598802564,0.316622165,0.040865425,0,0.802741138,0.006742377,0.623482074,0.600846499,0.840576283,0.279436008,0.027013888,0.56603555,1,0.0305911
0,0.656364257,0.66321413,0.66861181,0.608462215,0.608498249,0.999139635,0.797574836,0.809433787,0.303491172,0.781723659,6810000000,1410000000,0.483963665,0.000456046,0.310658974,0.189667523,0.189667523,0.189667523,0.256310863,0.326908113,0.058956093,0.144369351,0.211267606,0.022163152,0.848102459,0.689526905,0.689526905,0.217615359,867000000,0.000525439,0.264596592,0.391388175,0.032937183,0.031459026,0.630621156,0.001273949,0.036037125,0.963962875,0.011213867,0.369867564,0.006625963,0.144389076,0.210346128,0.399001638,0.373313343,0.001722581,0.003669247,0.001458843,0.002973036,0.055806452,0.190123819,0.505393365,0.005452705,0.883905164,0.601287598,0.5927972,0.20845899,0.032143817,0.032062177,0.03409856,0.397292962,0.276992082,0.002394911,0.832948586,0.738214508,0.327204109,0,0.957007784,0.002569853,0.034747998,6040000000,6720000000,0.593956667,6810000000,0.671578844,0.038295432,0.832948586,0.327204109,0.110933234,0.668846684,0.476090671,0.636559713,0.317330074,0.008837476,0,0.865101061,0.003877377,0.624291899,0.608457704,0.843704259,0.275702791,0.026793092,0.565167609,1,0.104996721
1,0.370106762,0.397187091,0.404143691,0.602350855,0.602350855,0.998764222,0.796961573,0.808908701,0.303205483,0.7811565,0.000345175,1410000000,0.460560462,0.000575058,0,0.153428006,0.153428006,0.153428006,0.167438782,0.315837872,0.025878367,0.071492549,0.131430293,0.022070419,0.847527285,0.687203023,0.687203023,0.217358444,6660000000,0.00033107,0.261669425,0.373290861,0.004006852,0.002092985,0.630291366,0.018811042,0.199685582,0.800314418,0.004976207,0.387256952,0.005365848,0.071881056,0.130548224,0.404040336,0.127436282,0.000929261,0.006797969,8730000000,0.000131631,0.038064516,0.017801801,0.380283123,0.019982863,0.709508977,0.187999812,0.326970149,0.026846142,0.002250548,0.000961635,0.147987005,0.33888844,0.276482681,0.004890911,0.706398128,0.726755594,0.338092455,0.018060008,0.904351889,0.002032266,0.070549856,9650000000,5580000000,0.593880164,2330000000,0.671578357,0.564929088,0.706398128,0.338092455,0.128054821,0.651972509,0.460437343,0.553292797,0.317137157,0.070185064,0,0.714301693,0.002733198,0.623540424,0.602348544,0.828508422,0.288421119,0.026713758,0.564760178,1,0.017277111
0,0.607614683,0.634648932,0.655602548,0.628165583,0.628165583,0.999379396,0.797851932,0.809682074,0.303474011,0.781962256,0.000143736,0.000125471,0.484203551,0.000190019,0.157100921,0.216172938,0.216172938,0.216172938,0.266143519,0.34331895,0.029190677,0.152186304,0.21955261,0.022107446,0.848040663,0.689367835,0.689367835,0.217590099,6870000000,0.000486211,0.263838963,0.388901308,0.011737873,0.008334508,0.630666361,0.003588397,0.083230039,0.916769961,0.005146062,0.371565235,0.005365848,0.152140635,0.218603424,0.398664028,0.097451274,0.000744626,0.008496394,0.000117319,9230000000,0.024354839,0.009285725,0.404886818,0.013050281,0.795738149,0.286407691,0.336126762,0.01269378,0.009709212,0.001236224,0.054128863,0.382371049,0.277161958,0.005590253,0.60265024,0.734520344,0.328169807,0.009177943,0.959670581,0.002731949,0.019971286,0.000135226,0.000119384,0.593964271,1440000000,0.67155707,0.539360933,0.60265024,0.328169807,0.115023891,0.625597589,0.454084702,0.679501929,0.312311628,0.024930879,0,0.85465326,0.001687249,0.623095092,0.628165558,0.84383458,0.277381301,0.026804678,0.565222055,1,0.04608457
1,0.387169112,0.431748801,0.431821832,0.604166967,0.604260655,0.998291981,0.796180641,0.808175821,0.302828675,0.780371515,0.000848309,4790000000,0.462907325,0.000523052,0,0.197252539,0.197252539,0.197252539,0.137751725,0.323017613,0.014428967,0.050240208,0.091511637,0.02202674,0.847471794,0.682268479,0.6784311,0.214113159,5420000000,0.000386219,0.262514861,0.380155359,0.008023688,0.007542231,0.630122533,0.011361585,0.164192641,0.835807359,0.005341278,0.382917713,0.005365848,0.052160177,0.109252696,0.397022868,0.034482759,0.000383472,0.016472758,0.00010146,6280000000,0.016612903,0.026314939,0.333325795,0.05225154,0.782837656,0.456953365,0.464654114,0.353707293,0.007687326,0.017331252,0.10805628,0.343524118,0.277088771,0.001224568,0.623239174,0.734906432,0.332568626,0.013872814,0.909487104,0.001997745,0.050615115,0.000516289,0.000514923,0.594006021,0.001033778,0.671653392,0.296431783,0.623239174,0.332568626,0.124576716,0.678825607,0.464862364,0.579814007,0.322062421,0.036185397,0,0.727138222,0.01992686,0.623828632,0.604161855,0.832901046,0.283018834,0.026654441,0.564409638,1,0.0218422
0,0.551893921,0.620693415,0.613844424,0.61743467,0.61743467,0.99911953,0.797552563,0.809471805,0.303494555,0.781750747,0.00023162,0.000145506,0.463504525,0.000337034,0,0.186296406,0.186296406,0.186296406,0.242790962,0.320152791,0.034181829,0.120511359,0.194019733,0.022232654,0.848838623,0.698773443,0.70611846,0.218206258,8870000000,0.000650161,0.265434257,0.379447487,0.021840181,0.016357096,0.630686566,0.0032902,0.078120749,0.921879251,0.015947833,0.370465887,0.005365848,0.120189881,0.189947968,0.404521297,0.193403298,0.00071622,0.008828565,8620000000,0.005055674,0.041451613,0.032193058,0.408979896,0.000873239,0.931239115,0.735476944,0.911997674,0.302717717,0.016980113,0.020243957,0.079045501,0.34664497,0.277132281,0.012894431,0.940880611,0.742085604,0.329018137,0,0.946298696,0.002394849,0.047780646,0.000210347,0.000173078,0.594025772,0.000192677,0.671595813,0.018594026,0.940880611,0.329018137,0.110933234,0.690728506,0.474472566,0.580106058,0.320639829,0.013418358,0,0.842078726,0.000830811,0.624044847,0.617433934,0.842952604,0.277165035,0.026814715,0.565268277,1,0.049206367
0,0.551455175,0.567706062,0.608383746,0.610523357,0.610523357,0.999145182,0.797578018,0.809473758,0.303485371,0.781739659,9520000000,4090000000,0.479254842,0.00020102,0.105172588,0.19556698,0.19556698,0.19556698,0.228514702,0.336846573,0.018013521,0.110658741,0.18400241,0.022069835,0.848008595,0.689331652,0.689331652,0.217585026,848000000,0.000492325,0.264059647,0.386991915,0.00953632,0.008325151,0.630950603,0.005008253,0.104604408,0.895395592,0.005051846,0.373193568,0.005365848,0.110500432,0.181660508,0.396472242,0.076461769,0.000937376,0.006741611,0.000444245,5600000000,0.021451613,0.006765272,0.396090093,0.017013559,0.779002512,0.27208847,0.277844524,0.128544959,0.009081272,0.012323296,0.054994993,0.367329373,0.277057427,0.001530963,0.489128355,0.733738039,0.328427305,0.019418242,0.937573519,0.00253687,0.010442741,0.000158633,0.000161241,0.593958178,0.000203408,0.671608628,0.693276803,0.489128355,0.328427305,0.118912964,0.672632419,0.466424487,0.656000078,0.318857618,0.030575486,0,0.814717511,0.004762628,0.623610883,0.610524093,0.841387645,0.27841156,0.026840584,0.565383543,1,0.036182421
0,0.521327938,0.559092891,0.567535735,0.60606956,0.60609118,0.999004907,0.797477583,0.809390171,0.303603562,0.781654326,0.000164319,6670000000,0.465967137,0.000219022,0.093531734,0.187181324,0.187181324,0.187181324,0.224165642,0.323406663,0.024260024,0.100236137,0.178428862,0.022156578,0.848190689,0.690660859,0.690660859,0.217734548,8190000000,0.000469043,0.26452044,0.381552476,0.006785626,0.005147307,0.630747866,0.004648045,0.099585815,0.900414185,0.005258798,0.371115654,0.005365848,0.100192161,0.177482844,0.398158953,0.11844078,0.001209256,0.005231046,0.000197952,0.000161891,0.027258065,0.00759661,0.393048552,0.006552484,0.760659214,0.251770351,0.303883453,0.050094371,0.005495172,0.003170252,0.083554661,0.351515737,0.277817799,0.003688023,0.786373919,0.732547718,0.329506814,0.005087449,0.94132567,0.002352959,0.020426177,0.000105755,9130000000,0.593924445,5050000000,0.671582748,0.372991628,0.786373919,0.329506814,0.113157205,0.65633387,0.4626569,0.600084727,0.316453858,0.042555989,0,0.810658441,0.001715498,0.623653286,0.606066672,0.841069537,0.278149768,0.026830303,0.565338386,1,0.038141118
0,0.603227222,0.671772787,0.659028856,0.630089797,0.630097003,0.999248134,0.797697821,0.809590285,0.303479328,0.781868502,0.000306205,0.00019797,0.483946889,0.003147315,0.052738131,0.19927521,0.19927521,0.19927521,0.25961993,0.334158591,0.03338022,0.139890888,0.208330195,0.022190175,0.848183689,0.689735605,0.689735605,0.217632385,9030000000,0.000532726,0.265231446,0.398513468,0.032803642,0.026739049,0.630612594,0.001757266,0.047525471,0.952474529,0.008183259,0.369639418,0.005365848,0.139894475,0.207178946,0.398910537,0.178410795,0.00112404,0.005621283,9610000000,0.001340514,0.032258065,0.020248814,0.41133172,0.002209863,0.94523668,0.796028398,0.869292267,0.515525826,0.028908661,0.054055509,0.050240221,0.405293625,0.277050014,0.010399466,0.953592352,0.741534099,0.327760945,0,0.955562994,0.002441021,0.058785692,0.000219306,0.000205849,0.594045227,0.000357789,0.67162475,0.068613167,0.953592352,0.327760945,0.110933234,0.740706532,0.508667592,0.670114773,0.325472385,0.008874354,0,0.868594713,0.001143355,0.624071709,0.630089888,0.844066246,0.276053604,0.0267913,0.565159079,1,0.080771573
0,0.524399162,0.559692543,0.576369185,0.604916473,0.604916473,0.999062334,0.797484777,0.809386656,0.303496006,0.781663729,8810000000,3920000000,0.469055467,0.000266027,0.192934508,0.165437613,0.165437613,0.165479752,0.221896568,0.323442032,0.016894293,0.103167495,0.176319952,0.022127231,0.848065862,0.689768325,0.689768325,0.21764685,7310000000,0.000464551,0.264277222,0.386833576,0.011052696,0.008461148,0.630881769,0.004500315,0.097469541,0.902530459,0.005189248,0.37196449,0.005365848,0.103188562,0.175326144,0.399646045,0.122938531,0.000917087,0.006897877,0.000147891,0.000133144,0.028548387,0.008263443,0.394733272,0.007948973,0.807798676,0.378099567,0.457680709,0.136791578,0.00885815,0.00927774,0.077931783,0.357972541,0.277203278,0.006018925,0.74830395,0.735449871,0.329249849,0.00563949,0.927562794,0.002396199,0.015701143,0.00015131,0.000128752,0.59396602,0.000127102,0.671583452,0.451631227,0.74830395,0.329249849,0.114578836,0.658460519,0.463275392,0.620036052,0.316730107,0.026453105,0,0.811231227,0.003335472,0.622502428,0.604918138,0.841098254,0.278042718,0.02685565,0.565448224,1,0.039029937
0,0.493589431,0.543665504,0.542695005,0.609363064,0.609363064,0.999007218,0.79741367,0.809337572,0.303486821,0.781595799,0.000214506,0.000239907,0.473628411,0,0.027735601,0.19063672,0.19063672,0.19063672,0.218682046,0.326766641,0.030249406,0.101783242,0.173608496,0.022058788,0.847960351,0.689213871,0.689213871,0.217571829,6060000000,0.000438498,0.263635375,0.38589285,0.0228979,0.01598092,0.630612252,0.002238758,0.058046377,0.941953623,0.006222004,0.369637181,0.005365848,0.1017555,0.172618958,0.399232071,0.149925037,0.00108549,0.005821951,8500000000,0.000506853,0.029354839,0.028162684,0.396304923,0.00689604,0.887774556,0.533529799,0.678770706,0.220760626,0.017363617,0.02072874,0.056159244,0.373241067,0.277142379,0.014634238,0.884770841,0.738992064,0.328025691,0,0.943842302,0.002261455,0.042116555,0.000171498,0.000137918,0.594008247,0.000155855,0.671594632,0.151333266,0.884770841,0.328025691,0.110933234,0.683858027,0.476475744,0.628521655,0.319331164,0.012792755,0,0.803716904,0.000721027,0.624065502,0.609358154,0.840489614,0.276402949,0.026791157,0.565158396,1,0.06645828
0,0.691756447,0.777747492,0.761282724,0.620865103,0.620865103,0.999281412,0.797756062,0.8096533,0.303511474,0.781937835,0.000124656,9490000000,0.475019082,0.000626063,0.021257212,0.233112806,0.233112806,0.233112806,0.334215751,0.343354318,0.071993587,0.202833645,0.268961362,0.022293322,0.848276036,0.690116042,0.690116042,0.217676198,0.000114229,0.000650536,0.26724091,0.397172237,0.022174658,0.016292841,0.630617389,0.003100521,0.074764942,0.925235058,0.007642661,0.369745662,0.005365848,0.202810754,0.266548526,0.405854321,0.254872564,0.000821726,0.007701405,7780000000,0.001695311,0.047580645,0.047935608,0.443171796,0.004187506,0.933536355,0.715803411,0.9182763,0.237755791,0.016663061,0.016030214,0.078397995,0.380510885,0.277149139,0.014575324,0.973429078,0.742059555,0.328952169,0,0.972855152,0.002833678,0.033133351,0.000172522,0.000137382,0.594007645,0.00012509,0.671602396,0.072447031,0.973429078,0.328952169,0.110933234,0.716941537,0.483807002,0.663763382,0.323828805,0.013214277,0,0.913070068,0.001147786,0.624191395,0.620865446,0.847322977,0.277027888,0.02679266,0.565165554,1,0.051484234
1,0.448203578,0.508395116,0.494244874,0.599367244,0.599367244,0.998965043,0.797324855,0.80924448,0.30341987,0.781491939,9640000000,5500000000,0.472204189,0.000419042,0,0.169820067,0.169820067,0.169820067,0.200813085,0.335891632,0.042197922,0.096083381,0.161557581,0.022030564,0.847928224,0.688880437,0.688880437,0.161651397,3140000000,0.000416888,0.26372629,0.418799598,0.008713233,0.005527226,0.629231449,0.006900482,0.127248541,0.872751459,0.007360431,0.376734298,0.005365848,0.096055824,0.160561044,0.404238615,0.166416792,0.000578252,0.010924058,0.000168909,0.001554603,0.048870968,0.083988661,0.393184234,0.005752581,0.803200669,0.462982119,0.618332938,0.022183054,0.006331351,0.000887708,0.132415555,0.372701481,0.277429583,0.006502853,0.986469502,0.735734252,0.332309138,0.000159244,0.925334765,0.002145522,0.046225224,0.000101714,7840000000,0.593939218,1080000000,0.671570247,0.061654424,0.986469502,0.332309138,0.111095941,0.637456182,0.458183548,0.697231255,0.313670618,0.033395731,0,0.773099183,0.004535031,0.623763024,0.599368603,0.838182627,0.279783782,0.026398076,0.562174006,1,0.029203445
1,0.491200702,0.542084605,0.549601156,0.590827196,0.590827196,0.998744233,0.797390982,0.809335619,0.303997289,0.781583308,0.000180162,1460000000,0.46350117,0.000475048,0,0.176815136,0.176815136,0.176815136,0.215845703,0.322628563,0.016591799,0.078495237,0.170595767,0.022151315,0.84803577,0.689658681,0.689658681,0.217603545,6210000000,0.000494246,0.264044106,0.381701501,0.003952562,0.002699981,0.633332763,0.009031634,0.147141518,0.852858482,0.005166557,0.376470365,0.005957517,0.079860602,0.169549808,0.39947724,0.065967016,0.000651294,0.009702968,0.000137573,9610000000,0.024677419,0.00815769,0.386049614,0.010438104,0.711806164,0.236304833,0.295754173,0.04170182,0.00311646,0.001627035,0.135826661,0.346235312,0.276728569,0.002516254,0.877246747,0.728740574,0.33329848,0.004617378,0.930598525,0.002259282,0.018506903,0.000173431,0.000142476,0.593854106,6740000000,0.671590576,0.34546273,0.877246747,0.33329848,0.113518796,0.65756627,0.461809183,0.591184676,0.317277383,0.071083113,0,0.799123707,0.006410444,0.587512027,0.5908221,0.84033269,0.281328942,0.031192201,0.569221603,1,0.024793703
